OBJECTID,CODIGO_ACCIDENTADO,FORMULARIO,FECHA_OCURRENCIA_ACC,HORA_OCURRENCIA_ACC,ANO_OCURRENCIA_ACC,MES_OCURRENCIA_ACC,DIA_OCURRENCIA_ACC,FECHA_HORA_ACC,DIRECCION,CLASE_ACC,LOCALIDAD,CODIGO_VEHICULO,CONDICION,MUERTE_POSTERIOR,FECHA_POSTERIOR_MUERTE,GENERO,EDAD,CONDICION_A,x,y
965266,2689091,A000762507,1521090000000,21:45:00,2018,MARZO,JUEVES,1521168300000,CL 84-KR 4 S 02,ATROPELLO,USME,NA,PEATON,S,1521781200000,SIN INFORMACION,NA,PEATON,-74.10714704999998,4.506687499999998
966167,2689921,A000763593,1521608400000,18:35:00,2018,MARZO,MIERCOLES,1521675300000,AK 20-CL 82 69,ATROPELLO,BARRIOS UNIDOS,NA,PEATON,NA,NA,SIN INFORMACION,NA,PEATON,-74.06039176000002,4.669997229999979
966169,2689922,A000763523,1521608400000,16:00:00,2018,MARZO,MIERCOLES,1521666000000,KR 116-CL 22I 02,ATROPELLO,FONTIBON,NA,PEATON,NA,NA,MASCULINO,64,PEATON,-74.14887711,4.687998489999984
966171,2689924,A000761857,1521608400000,11:00:00,2018,MARZO,MIERCOLES,1521648000000,AC 26-KR 29A 62,ATROPELLO,TEUSAQUILLO,NA,PEATON,NA,NA,MASCULINO,118,PEATON,-74.07994951,4.625850479999997
966203,2689954,A000760326,1521349200000,20:40:00,2018,MARZO,DOMINGO,1521423600000,CL 115-KR 8 SE 2,ATROPELLO,USME,NA,PEATON,S,1521435600000,MASCULINO,62,PEATON,-74.11686064999998,4.48879543999999
967731,2695642,A000765575,1523768400000,05:30:00,2018,ABRIL,DOMINGO,1523788200000,AV AVENIDA BOYACA-CL 31 S 69,ATROPELLO,KENNEDY,NA,PEATON,S,1523941200000,MASCULINO,78,PEATON,-74.139459638,4.617848777000006
968574,2695531,A000765397,1517461200000,10:15:00,2018,FEBRERO,JUEVES,1517498100000,AV AVENIDA BOYACA-KR 39D 15,ATROPELLO,KENNEDY,NA,PEATON,NA,NA,MASCULINO,57,PEATON,-74.14260671,4.605493734999982
968857,2695852,A000765290,1523854800000,05:45:00,2018,ABRIL,LUNES,1523875500000,CL 68-KR 68 02,CHOQUE,ENGATIVA,1,PASAJERO,S,1527224400000,MASCULINO,22,PASAJERO,-74.087940661,4.674470391
969208,2695296,A000763843,1523595600000,14:45:00,2018,ABRIL,VIERNES,1523648700000,KR 111D-CL 67B 15,ATROPELLO,ENGATIVA,NA,PEATON,NA,NA,FEMENINO,87,PEATON,-74.13234693599998,4.706304880999994
969423,2695497,A000812585,1523768400000,14:15:00,2018,ABRIL,DOMINGO,1523819700000,TR 127-CL 132D 12,CHOQUE,SUBA,2,CICLISTA,N,NA,MASCULINO,41,CICLISTA,-74.11178673699999,4.742663596999989
969470,2695540,A000765396,1523682000000,11:40:00,2018,ABRIL,SABADO,1523724000000,CL 42-KR 26B S 28,CHOQUE,RAFAEL URIBE URIBE,2,CICLISTA,N,NA,MASCULINO,87,CICLISTA,-74.125482482,4.583348476000026
969478,2695549,A000765257,1523682000000,11:14:00,2018,ABRIL,SABADO,1523722440000,AV AVENIDA DEL SUR-CL 53B 07,ATROPELLO,PUENTE ARANDA,NA,PEATON,S,1523768400000,MASCULINO,66,PEATON,-74.13709999999998,4.595000000000027
969682,2696637,A000812896,1524027600000,22:08:00,2018,ABRIL,MIERCOLES,1524107280000,AV AVENIDA CARACAS-CL 72 02,CHOQUE,CHAPINERO,NA,PEATON,S,1524114000000,MASCULINO,28,PEATON,-74.061966305,4.65793745000002
969799,2696749,A000763397,1523336400000,19:10:00,2018,ABRIL,MARTES,1523405400000,KR 19-CL 25 02,CHOQUE,LOS MARTIRES,2,CICLISTA,S,1523941200000,MASCULINO,19,CICLISTA,-74.07627708299998,4.61744573499999
970006,2693356,A000763980,1522904400000,13:08:00,2018,ABRIL,JUEVES,1522951680000,AV AVENIDA PRIMERA DE MAYO-CL 41 S 31,CHOQUE,KENNEDY,2,MOTOCICLISTA,N,NA,MASCULINO,23,MOTOCICLISTA,-74.15589651900001,4.616458670999975
970204,2696241,A000812332,1524027600000,16:07:00,2018,ABRIL,MIERCOLES,1524085620000,AV AVENIDA CIUDAD DE CALI-CL 91 12,ATROPELLO,SUBA,NA,PEATON,S,1524027600000,MASCULINO,73,PEATON,-74.09289670999999,4.717131487000017
970230,2696265,A000812481,1524027600000,00:10:00,2018,ABRIL,MIERCOLES,1524028200000,AK 68-CL 1 63,ATROPELLO,KENNEDY,NA,PEATON,S,1528002000000,FEMENINO,34,PEATON,-74.12538035199998,4.621324926
970468,2696490,A000812989,1524027600000,13:04:00,2018,ABRIL,MIERCOLES,1524074640000,CL 63-KR 94B S 2,VOLCAMIENTO,BOSA,1,MOTOCICLISTA,N,NA,MASCULINO,26,MOTOCICLISTA,-74.19728645499998,4.63191692700002
970475,2696497,A000812895,1523941200000,23:40:00,2018,ABRIL,MARTES,1524026400000,DG 61-KR 22 04,CHOQUE,CIUDAD BOLIVAR,2,MOTOCICLISTA,N,NA,FEMENINO,30,MOTOCICLISTA,-74.142779243,4.566825193999989
970643,2697552,A000765079,1524459600000,18:00:00,2018,ABRIL,LUNES,1524524400000,KR 20-CL 86 2,ATROPELLO,CHAPINERO,NA,PEATON,NA,NA,MASCULINO,21,PEATON,-74.05939999999998,4.67349999999999
970798,2696804,A000812632,1524114000000,19:25:00,2018,ABRIL,JUEVES,1524183900000,AC 19-KR 32 02,ATROPELLO,PUENTE ARANDA,NA,PEATON,S,1532322000000,MASCULINO,54,PEATON,-74.08979105700001,4.6198364470000115
970987,2681008,A000757855,1518238800000,21:50:00,2018,FEBRERO,SABADO,1518317400000,KR 68-CL 76A 2,ATROPELLO,ENGATIVA,NA,PEATON,S,1518238800000,MASCULINO,39,PEATON,-74.08190000000002,4.681600000000003
971309,2697294,A000813042,1524286800000,11:40:00,2018,ABRIL,SABADO,1524328800000,CL 6-KR 24 02,ATROPELLO,LOS MARTIRES,NA,PEATON,S,1525237200000,MASCULINO,76,PEATON,-74.093077811,4.603052465000019
971716,2694886,A000765378,1523336400000,14:34:00,2018,ABRIL,MARTES,1523388840000,AC 127-KR 93 2,CHOQUE,SUBA,2,MOTOCICLISTA,S,1524546000000,MASCULINO,44,MOTOCICLISTA,-74.09484646200002,4.719927369000004
971858,2680995,A000760986,1518325200000,06:30:00,2018,FEBRERO,DOMINGO,1518348600000,KR 16-CL 102B E 5,CHOQUE,CHAPINERO,2,CICLISTA,N,NA,MASCULINO,50,CICLISTA,-74.01389999999998,4.666099999999972
971868,2681005,A000757932,1518325200000,06:30:00,2018,FEBRERO,DOMINGO,1518348600000,KR 30-CL 23 2,CHOQUE,LOS MARTIRES,1,MOTOCICLISTA,S,1518325200000,MASCULINO,24,MOTOCICLISTA,-74.08409999999998,4.623199999999997
972021,2697967,A000812448,1524546000000,10:50:00,2018,ABRIL,MARTES,1524585000000,AV AVENIDA BOYACA-DG 14H 13,CHOQUE,USME,2,MOTOCICLISTA,N,NA,MASCULINO,27,MOTOCICLISTA,-74.11930564099998,4.5106810699999755
972168,2698105,A000765080,1524546000000,19:30:00,2018,ABRIL,MARTES,1524616200000,AK 68-CL 66 2,ATROPELLO,ENGATIVA,NA,PEATON,NA,NA,MASCULINO,53,PEATON,-74.08937564899998,4.671960662000004
972172,2698109,A000813410,1524632400000,07:50:00,2018,ABRIL,MIERCOLES,1524660600000,KR 30-CL 2 02,ATROPELLO,PUENTE ARANDA,NA,PEATON,S,1524632400000,MASCULINO,87,PEATON,-74.10219999999998,4.602399999999989
972349,2698275,A000812824,1524632400000,22:00:00,2018,ABRIL,MIERCOLES,1524711600000,CL 63N-KR 30 02,CHOQUE,BARRIOS UNIDOS,2,PASAJERO,S,1524718800000,FEMENINO,25,MOTOCICLISTA,-74.07715879099999,4.658254628999998
972446,2699263,A000813962,1525150800000,00:50:00,2018,MAYO,MARTES,1525153800000,AV AVENIDA CIUDAD DE VILLAVICENCIO-KR 22B 2,CHOQUE,CIUDAD BOLIVAR,1,MOTOCICLISTA,N,NA,MASCULINO,23,MOTOCICLISTA,-74.14489948699998,4.567812767000021
972981,2698873,A000812449,1524891600000,07:00:00,2018,ABRIL,SABADO,1524916800000,AV AVENIDA DEL SUR-KR 70C 2,VOLCAMIENTO,CIUDAD BOLIVAR,1,MOTOCICLISTA,N,NA,MASCULINO,23,MOTOCICLISTA,-74.16195449899999,4.594853374000024
973019,2698908,A000812890,1524978000000,05:48:00,2018,ABRIL,DOMINGO,1524998880000,CL 24-KR 82 02,CHOQUE,FONTIBON,2,MOTOCICLISTA,N,NA,MASCULINO,31,MOTOCICLISTA,-74.12277149800002,4.669275798000001
973645,2682703,A000758378,1518757200000,12:40:00,2018,FEBRERO,VIERNES,1518802800000,KR 88-CL 69A 2,CHOQUE,BOSA,2,CICLISTA,S,1521262800000,MASCULINO,64,CICLISTA,-74.19568833199997,4.623745417000009
973719,2682773,A000758021,1518843600000,12:55:00,2018,FEBRERO,SABADO,1518890100000,AV AVENIDA BOYACA-CL 64A S 02,CHOQUE,CIUDAD BOLIVAR,3,CICLISTA,N,NA,MASCULINO,38,CICLISTA,-74.13719149000002,4.554405910000014
973731,2682785,A000758511,1518843600000,07:55:00,2018,FEBRERO,SABADO,1518872100000,KR 10-CL 16 39,ATROPELLO,SANTA FE,NA,PEATON,S,1518843600000,MASCULINO,51,PEATON,-74.07509763600001,4.604584504000002
974093,2699936,A000814327,1525323600000,21:10:00,2018,MAYO,JUEVES,1525399800000,AC 3-KR 80B 2,ATROPELLO,KENNEDY,NA,PEATON,NA,NA,SIN INFORMACION,NA,PEATON,-74.15270229100003,4.6353253930000164
974546,2683564,A000759484,1519189200000,04:50:00,2018,FEBRERO,MIERCOLES,1519206600000,AK 7-CL 99 21,ATROPELLO,CHAPINERO,NA,PEATON,NA,NA,MASCULINO,56,PEATON,-74.03852783600001,4.679621935
975648,2684602,A000760211,1519621200000,16:50:00,2018,FEBRERO,LUNES,1519681800000,KR 27-CL 17 S 2,ATROPELLO,ANTONIO NARINO,1,MOTOCICLISTA,N,NA,MASCULINO,42,MOTOCICLISTA,-74.10657935,4.591715360000023
975649,2684603,A000761145,1518670800000,23:30:00,2018,FEBRERO,JUEVES,1518755400000,KR 68-CL 80 02,ATROPELLO,ENGATIVA,NA,PEATON,NA,NA,MASCULINO,69,PEATON,-74.07889999999998,4.684399999999982
985302,2696834,A000812301,1524027600000,17:22:00,2018,ABRIL,MIERCOLES,1524090120000,DG 45BBIS-KR 13G S 02,ATROPELLO,RAFAEL URIBE URIBE,NA,PEATON,S,1524114000000,FEMENINO,36,PEATON,-74.12117108500001,4.570448122000016
986377,2697830,A000812586,1524459600000,21:45:00,2018,ABRIL,LUNES,1524537900000,AV AVENIDA DE LAS AMERICAS-CL 78G 05,ATROPELLO,KENNEDY,NA,PEATON,NA,NA,MASCULINO,28,PEATON,-74.14683537000002,4.631214677999992
987323,2698698,A000812587,1524891600000,01:00:00,2018,ABRIL,SABADO,1524895200000,AK 68-CL 1 63,VOLCAMIENTO,KENNEDY,1,MOTOCICLISTA,N,NA,MASCULINO,28,MOTOCICLISTA,-74.12538035199998,4.621324926
987325,2698700,A000812607,1524805200000,16:05:00,2018,ABRIL,VIERNES,1524863100000,AK 7-CL 36 S 43,CAIDA DE OCUPANTE,SAN CRISTOBAL,1,PASAJERO,NA,NA,MASCULINO,37,PASAJERO,-74.10180000000003,4.563199999999995
987333,2698707,A000812990,1524718800000,17:10:00,2018,ABRIL,JUEVES,1524780600000,CL 115-KR 8I SE 45,OTRO,USME,1,CONDUCTOR,N,NA,MASCULINO,60,CONDUCTOR,-74.11684591,4.488789978999989
988337,2699640,A000812891,1525237200000,01:20:00,2018,MAYO,MIERCOLES,1525242000000,CL 170-KR 80 02,CHOQUE,SUBA,1,CICLISTA,N,NA,MASCULINO,30,CICLISTA,-74.07095423800001,4.762103448000005
1337273,12550898,A000814959,1525842000000,18:15:00,2018,MAYO,MIERCOLES,1525907700000,AK 19-CL 127B 02,CHOQUE,USAQUEN,2,CICLISTA,NA,NA,FEMENINO,37,CICLISTA,-74.048347632,4.7082570210000085
1337274,12550899,A000815220,1525842000000,10:20:00,2018,MAYO,MIERCOLES,1525879200000,AC 3-KR 39B 2,CHOQUE,PUENTE ARANDA,1,MOTOCICLISTA,NA,NA,MASCULINO,21,MOTOCICLISTA,-74.11052423299998,4.611411497000006
