OBJECTID;CODIGO_ACCIDENTADO;FORMULARIO;FECHA_OCURRENCIA_ACC;HORA_OCURRENCIA_ACC;ANO_OCURRENCIA_ACC;MES_OCURRENCIA_ACC;DIA_OCURRENCIA_ACC;FECHA_HORA_ACC;DIRECCION;CLASE_ACC;LOCALIDAD;CODIGO_VEHICULO;CONDICION;MUERTE_POSTERIOR;FECHA_POSTERIOR_MUERTE;GENERO;EDAD;CONDICION_A
1724301;12735286;A001175884;1,59021E+12;20:20:00;2020;MAYO;SABADO;1,59028E+12;CL 22 BIS SUR 9 C ESTE 02;ATROPELLO;SAN CRISTOBAL;NA;PEATON;S;1,59036E+12;FEMENINO;80;PEATON
1724419;12735404;A001235699;1,60861E+12;15:30:00;2020;DICIEMBRE;MARTES;1,60867E+12;TV 78 H 41 C 48 SUR;CHOQUE;KENNEDY;1;MOTOCICLISTA;N;NA;MASCULINO;32;MOTOCICLISTA
1724480;12735471;A001179473;1,59609E+12;20:05:00;2020;JULIO;JUEVES;1,59616E+12;KR 24 56 A SUR 02;CHOQUE;TUNJUELITO;2;MOTOCICLISTA;N;NA;FEMENINO;27;MOTOCICLISTA
1724533;14452646;A001713612;1,74945E+12;13:42:00;2025;JUNIO;LUNES;1,74949E+12;AVENIDA CARACAS 94 A SUR 02;ATROPELLO;USME;NA;PEATON;S;1,7497E+12;NA;125;PEATON
1724539;14452653;A001713893;1,74962E+12;5:29:00;2025;JUNIO;MIERCOLES;1,74964E+12;KR 45 222 02;VOLCAMIENTO;USAQUEN;2;CICLISTA;N;NA;MASCULINO;62;CICLISTA
1724586;14451856;A001713075;1,74858E+12;19:00:00;2025;MAYO;VIERNES;1,74865E+12;KR 10 21 02;ATROPELLO;SANTA FE;NA;PEATON;S;1,74867E+12;MASCULINO;60;PEATON
1724661;14451882;A001713186;1,74849E+12;6:00:00;2025;MAYO;JUEVES;1,74852E+12;AVENIDA CIUDAD DE CALI 93 02;CAIDA DE OCUPANTE;SUBA;1;PASAJERO;N;NA;FEMENINO;61;MOTOCICLISTA
1724777;14452887;A001714318;1,74988E+12;2:46:00;2025;JUNIO;SABADO;1,74989E+12;TV 78 H 43 SUR 02;CHOQUE;KENNEDY;1;MOTOCICLISTA;N;NA;MASCULINO;31;MOTOCICLISTA
1724816;14452029;A001713545;1,74867E+12;17:08:00;2025;MAYO;SABADO;1,74873E+12;CL 57 R SUR 77 B 02;ATROPELLO;CIUDAD BOLIVAR;NA;PEATON;S;1,7504E+12;MASCULINO;60;PEATON
1725084;12735171;A001238881;1,61112E+12;7:10:00;2021;ENERO;MIERCOLES;1,61114E+12;KR 120 23 B 02;CHOQUE;FONTIBON;2;MOTOCICLISTA;S;1,61362E+12;MASCULINO;32;MOTOCICLISTA
1725091;12735176;A001240052;1,61345E+12;11:35:00;2021;FEBRERO;MARTES;1,61349E+12;KR 10 A ESTE 66 49 SUR;ATROPELLO;SAN CRISTOBAL;NA;PEATON;N;NA;MASCULINO;7;PEATON
1725095;12735183;A001240751;1,61337E+12;9:17:00;2021;FEBRERO;LUNES;1,6134E+12;CL 71 SUR 3 J 77;ATROPELLO;USME;NA;PEATON;N;NA;MASCULINO;56;PEATON
1725192;12736176;A001240752;1,61397E+12;21:00:00;2021;FEBRERO;LUNES;1,61405E+12;CL 78 SUR BOYACA 02;CHOQUE;USME;2;MOTOCICLISTA;N;NA;MASCULINO;18;MOTOCICLISTA
1725194;12735871;A001176010;1,59056E+12;15:12:00;2020;MAYO;MIERCOLES;1,59061E+12;CL 66 22 02;CHOQUE;BARRIOS UNIDOS;2;MOTOCICLISTA;N;NA;MASCULINO;60;MOTOCICLISTA
1725197;12735878;A001176276;1,59056E+12;22:45:00;2020;MAYO;MIERCOLES;1,59064E+12;CL 6 47 02;CHOQUE;PUENTE ARANDA;3;MOTOCICLISTA;N;NA;MASCULINO;37;MOTOCICLISTA
1725198;12735300;A001178000;1,59375E+12;13:15:00;2020;JULIO;VIERNES;1,5938E+12;CL 13 120 02;VOLCAMIENTO;FONTIBON;1;MOTOCICLISTA;N;NA;MASCULINO;29;MOTOCICLISTA
1725200;12735303;A001176852;1,59168E+12;18:15:00;2020;JUNIO;MARTES;1,59174E+12;KR 27 17 SUR 02;ATROPELLO;ANTONIO NARINO;NA;PEATON;S;1,59183E+12;NA;NA;PEATON
1725203;12735331;A001175961;1,58995E+12;21:50:00;2020;MAYO;MIERCOLES;1,59003E+12;CL 36 I SUR 3 02;ATROPELLO;SAN CRISTOBAL;NA;PEATON;N;NA;NA;NA;PEATON
1725205;12735330;A001175820;1,59064E+12;12:45:00;2020;MAYO;JUEVES;1,59069E+12;KR 78 57 I 12 SUR;ATROPELLO;KENNEDY;NA;PEATON;S;1,59106E+12;MASCULINO;76;PEATON
1725208;12735539;A001177568;1,59539E+12;16:00:00;2020;JULIO;MIERCOLES;1,59545E+12;AVENIDA BOYACA 14 C SUR 02;CHOQUE;USME;1;PASAJERO;S;1,59598E+12;MASCULINO;60;PASAJERO
1725235;12735335;A001176954;1,59202E+12;18:38:00;2020;JUNIO;SABADO;1,59209E+12;CL 63 77 A 02;ATROPELLO;ENGATIVA;NA;PEATON;S;1,59235E+12;MASCULINO;85;PEATON
1725239;12735339;A001177267;1,59211E+12;13:48:00;2020;JUNIO;DOMINGO;1,59216E+12;KR 27 B 71 J SUR 02;OTRO;CIUDAD BOLIVAR;NA;PEATON;S;1,59227E+12;MASCULINO;73;PEATON
1725297;12735396;A001236525;1,60913E+12;17:50:00;2020;DICIEMBRE;LUNES;1,6092E+12;CL 139 159 B 17;CHOQUE;SUBA;1;MOTOCICLISTA;S;1,60965E+12;MASCULINO;21;MOTOCICLISTA
1725315;12735416;A001235313;1,60853E+12;8:06:00;2020;DICIEMBRE;LUNES;1,60856E+12;CL 62 SUR 86 G 02;ATROPELLO;BOSA;NA;PEATON;S;1,61024E+12;MASCULINO;79;PEATON
1725323;12735425;A001235583;1,60809E+12;22:10:00;2020;DICIEMBRE;MIERCOLES;1,60817E+12;CL 63 105 G 16;ATROPELLO;ENGATIVA;NA;PEATON;S;1,60851E+12;FEMENINO;23;PEATON
1725331;12735434;A001235692;1,60801E+12;7:40:00;2020;DICIEMBRE;MARTES;1,60804E+12;AVENIDA BOYACA 3 02;ATROPELLO;KENNEDY;NA;PEATON;S;1,60851E+12;MASCULINO;82;PEATON
1725340;12735442;A001234795;1,60758E+12;11:20:00;2020;DICIEMBRE;JUEVES;1,60762E+12;AVENIDA BOYACA 69 B 02;ATROPELLO;ENGATIVA;NA;PEATON;S;1,60782E+12;MASCULINO;20;PEATON
1725346;12735448;A001235013;1,60723E+12;21:33:00;2020;DICIEMBRE;DOMINGO;1,60731E+12;KR 14 22 SUR 02;ATROPELLO;ANTONIO NARINO;NA;PEATON;S;1,60764E+12;MASCULINO;52;PEATON
1725354;12735458;A001176317;1,59073E+12;5:20:00;2020;MAYO;VIERNES;1,59075E+12;CL 13 68 D 02;CHOQUE;FONTIBON;2;CICLISTA;N;NA;MASCULINO;32;CICLISTA
1725380;12735482;A001178977;1,59634E+12;19:19:00;2020;AGOSTO;DOMINGO;1,59641E+12;AC 100 62 49;ATROPELLO;BARRIOS UNIDOS;NA;PEATON;S;1,5965E+12;NA;NA;PEATON
1725389;12735488;A001179874;1,59643E+12;14:05:00;2020;AGOSTO;LUNES;1,59648E+12;AU DEL NORTE 200 02;ATROPELLO;USAQUEN;NA;PEATON;S;1,5965E+12;MASCULINO;20;PEATON
1725391;12735494;A001240446;1,61362E+12;7:30:00;2021;FEBRERO;JUEVES;1,61365E+12;CL 11 SUR 25 84;ATROPELLO;ANTONIO NARINO;NA;PEATON;N;NA;NA;NA;PEATON
1725397;12735509;A001179959;1,5966E+12;19:07:00;2020;AGOSTO;MIERCOLES;1,59667E+12;KR 27 37 SUR 02;ATROPELLO;ANTONIO NARINO;NA;PEATON;N;NA;MASCULINO;20;PEATON
1725400;12735507;A001237538;1,61362E+12;7:07:00;2021;FEBRERO;JUEVES;1,61365E+12;AU DEL NORTE 170 02;CHOQUE;USAQUEN;1;PASAJERO;N;NA;FEMENINO;17;MOTOCICLISTA
1725404;12735511;A001180064;1,59695E+12;23:20:00;2020;AGOSTO;DOMINGO;1,59703E+12;AVENIDA CIUDAD DE VILLAVICENCIO 54 A SUR 02;ATROPELLO;BOSA;NA;PEATON;S;1,5997E+12;MASCULINO;53;PEATON
1725406;12735513;A001178096;1,59704E+12;10:24:00;2020;AGOSTO;LUNES;1,59707E+12;CL 22 SUR 10 A 02;ATROPELLO;ANTONIO NARINO;NA;PEATON;S;1,59805E+12;MASCULINO;81;PEATON
1725408;12735515;A001180081;1,59729E+12;6:32:00;2020;AGOSTO;JUEVES;1,59732E+12;KR 89 127 5;CHOQUE;SUBA;2;MOTOCICLISTA;N;NA;MASCULINO;46;MOTOCICLISTA
1725409;12735516;A001180069;1,59738E+12;17:15:00;2020;AGOSTO;VIERNES;1,59744E+12;CL 17 SUR 29 D 02;CHOQUE;ANTONIO NARINO;1;MOTOCICLISTA;N;NA;MASCULINO;63;MOTOCICLISTA
1725411;12735518;A001179515;1,59755E+12;9:10:00;2020;AGOSTO;DOMINGO;1,59759E+12;KR 10 35 SUR 02;CHOQUE;SAN CRISTOBAL;1;CICLISTA;N;NA;FEMENINO;49;CICLISTA
1725431;14452655;A001713313;1,7497E+12;0:30:00;2025;JUNIO;JUEVES;1,74971E+12;KR 72 72 B 02;ATROPELLO;ENGATIVA;NA;PEATON;N;NA;MASCULINO;25;PEATON
1725586;14452810;A001714208;1,74979E+12;13:00:00;2025;JUNIO;VIERNES;1,74984E+12;CL 64 SUR 20 C 02;CHOQUE;CIUDAD BOLIVAR;1;MOTOCICLISTA;N;NA;MASCULINO;19;MOTOCICLISTA
1725588;14452812;A001713745;1,74979E+12;5:26:00;2025;JUNIO;VIERNES;1,74981E+12;CL 84 SUR 14 A BIS 02;VOLCAMIENTO;USME;1;MOTOCICLISTA;N;NA;MASCULINO;51;MOTOCICLISTA
1725619;14452842;A001714195;1,74979E+12;23:20:00;2025;JUNIO;VIERNES;1,74987E+12;KR 12 53 SUR 02;CHOQUE;TUNJUELITO;NA;PEATON;N;NA;NA;125;PEATON
1725623;14452845;A001713903;1,74979E+12;8:20:00;2025;JUNIO;VIERNES;1,74982E+12;CL 75 B SUR 12 02;CHOQUE;CIUDAD BOLIVAR;2;MOTOCICLISTA;N;NA;MASCULINO;34;MOTOCICLISTA
1725670;14452892;A001713996;1,74988E+12;6:50:00;2025;JUNIO;SABADO;1,7499E+12;CL 26 29 A 02;ATROPELLO;TEUSAQUILLO;NA;PEATON;N;NA;FEMENINO;64;PEATON
1725674;14452894;A001714000;1,74988E+12;23:59:00;2025;JUNIO;SABADO;1,74996E+12;CL 17 137 02;ATROPELLO;FONTIBON;NA;PEATON;N;NA;NA;125;PEATON
1725725;14453841;A001714265;1,75126E+12;2:20:00;2025;JUNIO;LUNES;1,75127E+12;CL 170 76 02;CHOQUE;SUBA;1;MOTOCICLISTA;N;NA;MASCULINO;26;MOTOCICLISTA
1725907;12735046;A001239361;1,61345E+12;6:20:00;2021;FEBRERO;MARTES;1,61347E+12;AC 26 13 02;ATROPELLO;SANTA FE;NA;PEATON;S;1,61414E+12;MASCULINO;25;PEATON
1726082;12736210;A001237487;1,61276E+12;17:25:00;2021;FEBRERO;LUNES;1,61282E+12;CL 13 20 31;ATROPELLO;LOS MARTIRES;NA;PEATON;S;1,61352E+12;NA;NA;PEATON
1726088;12736187;A001240905;1,61397E+12;15:29:00;2021;FEBRERO;LUNES;1,61403E+12;CL 101 70 02;ATROPELLO;SUBA;NA;PEATON;S;1,61406E+12;MASCULINO;78;PEATON
1726129;12737216;A001240548;1,6144E+12;19:36:00;2021;FEBRERO;SABADO;1,61447E+12;CL 77 A SUR 86 40;ATROPELLO;BOSA;NA;PEATON;N;NA;NA;NA;PEATON
1726137;12737269;A001241346;1,61457E+12;8:35:00;2021;MARZO;LUNES;1,61461E+12;TV 78 L 69 C 16 SUR;CHOQUE;BOSA;2;CICLISTA;S;1,61466E+12;MASCULINO;30;CICLISTA
1726198;12736310;A001241077;1,61406E+12;19:50:00;2021;FEBRERO;MARTES;1,61413E+12;KR 103 24 B 02;CHOQUE;FONTIBON;2;MOTOCICLISTA;N;NA;MASCULINO;21;MOTOCICLISTA
1726241;12737922;A001237536;1,61406E+12;22:10:00;2021;FEBRERO;MARTES;1,61414E+12;AVENIDA BOYACA 37 SUR 02;CHOQUE;KENNEDY;3;CICLISTA;S;1,61414E+12;MASCULINO;20;CICLISTA
1726362;12736486;A001240643;1,61337E+12;16:50:00;2021;FEBRERO;LUNES;1,61343E+12;CL 6 3 ESTE 02;CHOQUE;CANDELARIA;2;MOTOCICLISTA;S;1,61414E+12;FEMENINO;22;MOTOCICLISTA
1726450;14453682;A001714631;1,75057E+12;10:00:00;2025;JUNIO;DOMINGO;1,7506E+12;KR 91 B 130 02;ATROPELLO;SUBA;NA;PEATON;S;1,75186E+12;MASCULINO;53;PEATON
1726477;14453710;A001713657;1,75074E+12;21:34:00;2025;JUNIO;MARTES;1,75082E+12;CL 59 C SUR 88 A 02;ATROPELLO;BOSA;NA;PEATON;S;1,75161E+12;MASCULINO;69;PEATON
1726485;14454729;A001715142;1,7523E+12;21:35:00;2025;JULIO;SABADO;1,75237E+12;KR 79 A 12 02;CHOQUE;KENNEDY;1;MOTOCICLISTA;N;NA;MASCULINO;58;MOTOCICLISTA
1726487;14454730;A001715175;1,75238E+12;7:24:00;2025;JULIO;DOMINGO;1,75241E+12;AVENIDA CARACAS 30 SUR 02;CHOQUE;RAFAEL URIBE URIBE;1;MOTOCICLISTA;N;NA;MASCULINO;20;MOTOCICLISTA
1726497;14453728;A001714386;1,75057E+12;11:30:00;2025;JUNIO;DOMINGO;1,75061E+12;CL 80 120 02;CHOQUE;ENGATIVA;1;CICLISTA;S;1,74843E+12;MASCULINO;74;CICLISTA
1726547;14454193;A001715013;1,75161E+12;14:40:00;2025;JULIO;VIERNES;1,75166E+12;CL 80 94 02;VOLCAMIENTO;ENGATIVA;1;MOTOCICLISTA;N;NA;MASCULINO;49;MOTOCICLISTA
1726555;14453773;A001714334;1,75083E+12;7:30:00;2025;JUNIO;MIERCOLES;1,75085E+12;Vía Quiba - Bogotá Soacha;ATROPELLO;CIUDAD BOLIVAR;NA;PEATON;N;NA;MASCULINO;77;PEATON
1726562;14453785;A001714783;1,75091E+12;18:30:00;2025;JUNIO;JUEVES;1,75098E+12;DG 68 SUR 71 F 02;ATROPELLO;CIUDAD BOLIVAR;NA;PEATON;S;1,751E+12;MASCULINO;81;PEATON
1726600;14453831;A001714580;1,75126E+12;14:36:00;2025;JUNIO;LUNES;1,75131E+12;CL 51 SUR 5 D 02;ATROPELLO;TUNJUELITO;1;PASAJERO;N;NA;FEMENINO;25;MOTOCICLISTA
1726614;14453844;A001714536;1,75117E+12;9:33:00;2025;JUNIO;DOMINGO;1,75121E+12;KR 80 42 C SUR 02;VOLCAMIENTO;KENNEDY;1;MOTOCICLISTA;N;NA;MASCULINO;28;MOTOCICLISTA
1726619;14453847;A001714508;1,751E+12;14:20:00;2025;JUNIO;VIERNES;1,75105E+12;CL 136 BIS 103 D 02;ATROPELLO;SUBA;NA;PEATON;N;NA;MASCULINO;64;PEATON
1726621;14453851;A001714807;1,751E+12;21:39:00;2025;JUNIO;VIERNES;1,75108E+12;KR 65 13 02;VOLCAMIENTO;PUENTE ARANDA;2;MOTOCICLISTA;N;NA;FEMENINO;19;MOTOCICLISTA
1726637;14453869;A001714649;1,75126E+12;13:50:00;2025;JUNIO;LUNES;1,75131E+12;CL 59 A SUR 76 A 02;CHOQUE;CIUDAD BOLIVAR;2;PASAJERO;N;NA;FEMENINO;28;CICLISTA
1726712;14453942;A001713976;1,751E+12;9:00:00;2025;JUNIO;VIERNES;1,75103E+12;KR 43 70 C SUR 02;ATROPELLO;CIUDAD BOLIVAR;NA;PEATON;S;1,75161E+12;MASCULINO;55;PEATON
1726967;12736963;A001241174;1,61432E+12;22:05:00;2021;FEBRERO;VIERNES;1,6144E+12;AVENIDA CIUDAD DE CALI 8 B 12;ATROPELLO;KENNEDY;NA;PEATON;N;NA;MASCULINO;56;PEATON
1727079;14455270;A001715311;1,75273E+12;5:45:00;2025;JULIO;JUEVES;1,75275E+12;KR 1 55 SUR 02;CHOQUE;USME;1;MOTOCICLISTA;S;1,75888E+12;MASCULINO;21;MOTOCICLISTA
1727160;12737604;A001241282;1,61466E+12;7:40:00;2021;MARZO;MARTES;1,61469E+12;CL 57 R SUR 64 88;VOLCAMIENTO;CIUDAD BOLIVAR;1;MOTOCICLISTA;N;NA;FEMENINO;33;MOTOCICLISTA
1727305;12737199;A001241355;1,61449E+12;13:40:00;2021;FEBRERO;DOMINGO;1,61454E+12;KR 3 ESTE 31 A SUR 02;VOLCAMIENTO;SAN CRISTOBAL;1;CICLISTA;S;1,61449E+12;MASCULINO;40;CICLISTA
1727431;14454790;A001715137;1,75212E+12;14:55:00;2025;JULIO;JUEVES;1,75218E+12;KR 3 ESTE 58 02;ATROPELLO;CHAPINERO;NA;PEATON;S;1,75688E+12;MASCULINO;67;PEATON
1727469;14454227;A001714692;1,75169E+12;1:30:00;2025;JULIO;SABADO;1,7517E+12;CL 127 99 02;ATROPELLO;SUBA;NA;PEATON;S;NA;NA;NA;PEATON
1727471;14454229;A001714911;1,75152E+12;16:20:00;2025;JULIO;JUEVES;1,75158E+12;KR 21 51 02;ATROPELLO;TEUSAQUILLO;NA;PEATON;S;1,7523E+12;MASCULINO;74;PEATON
1727524;14421177;AA20485;1,48212E+12;14:05:00;2016;DICIEMBRE;LUNES;1,48217E+12;AV AVENIDA BOYACA-CL 21 53;ATROPELLO;FONTIBON;NA;PEATON;N;NA;FEMENINO;55;PEATON
1727640;12737918;A001241297;1,61432E+12;9:27:00;2021;FEBRERO;VIERNES;1,61435E+12;KR 24 31 C 78 SUR;CHOQUE;RAFAEL URIBE URIBE;2;CICLISTA;S;1,6144E+12;MASCULINO;83;CICLISTA
1727663;12736860;A001241311;1,61432E+12;5:48:00;2021;FEBRERO;VIERNES;1,61434E+12;KR 80 42 G SUR 02;CHOQUE;KENNEDY;2;MOTOCICLISTA;N;NA;MASCULINO;57;MOTOCICLISTA
1727666;12736871;A001237555;1,61414E+12;11:30:00;2021;FEBRERO;MIERCOLES;1,61418E+12;KR 3 ESTE 22 D 9 SUR;CAIDA DE OCUPANTE;SAN CRISTOBAL;1;PASAJERO;S;1,61432E+12;MASCULINO;65;MOTOCICLISTA
1727844;12737540;A001241575;1,61466E+12;10:45:00;2021;MARZO;MARTES;1,6147E+12;KR 7 163 A 02;ATROPELLO;USAQUEN;NA;PEATON;N;NA;MASCULINO;121;PEATON
1727874;12737002;A001241013;1,6144E+12;23:20:00;2021;FEBRERO;SABADO;1,61449E+12;CL 61 SUR 23 02;ATROPELLO;CIUDAD BOLIVAR;NA;PEATON;S;1,61931E+12;MASCULINO;31;PEATON
1728049;14455349;A001715247;1,7529E+12;4:20:00;2025;JULIO;SABADO;1,75292E+12;CL 13 80 02;VOLCAMIENTO;FONTIBON;1;MOTOCICLISTA;N;NA;MASCULINO;56;MOTOCICLISTA
1728132;14455433;A001715228;1,75281E+12;14:00:00;2025;JULIO;VIERNES;1,75287E+12;AVENIDA BOYACA 23 C 02;ATROPELLO;FONTIBON;NA;PEATON;S;1,75281E+12;FEMENINO;77;PEATON
1728250;14455552;A001715293;1,7529E+12;10:50:00;2025;JULIO;SABADO;1,75294E+12;TV 17 46 02;ATROPELLO;TEUSAQUILLO;NA;PEATON;S;1,75506E+12;MASCULINO;91;PEATON
1728269;14456461;A001715492;1,7542E+12;20:17:00;2025;AGOSTO;DOMINGO;1,75427E+12;KR 3 ESTE 22 02;CHOQUE;CANDELARIA;1;MOTOCICLISTA;N;NA;MASCULINO;20;MOTOCICLISTA
1728270;14456462;A001715492;1,7542E+12;20:17:00;2025;AGOSTO;DOMINGO;1,75427E+12;KR 3 ESTE 22 02;CHOQUE;CANDELARIA;1;PASAJERO;N;NA;MASCULINO;21;MOTOCICLISTA
1728386;14424625;AA9951;1,43702E+12;20:55:00;2015;JULIO;JUEVES;1,4371E+12;TR 20-CL 1F 61;ATROPELLO;LOS MARTIRES;NA;PEATON;S;1,43806E+12;MASCULINO;59;PEATON
1728457;14421301;AA6550;1,43313E+12;14:43:00;2015;JUNIO;LUNES;1,43319E+12;AC 72-KR 27C 02;CHOQUE;BARRIOS UNIDOS;1;CONDUCTOR;N;NA;MASCULINO;37;CONDUCTOR
1728480;14448912;AA876;1,42449E+12;16:28:00;2015;FEBRERO;SABADO;1,42455E+12;CL 13-KR 52 80;CHOQUE;PUENTE ARANDA;2;CONDUCTOR;N;NA;NA;NA;CONDUCTOR
1728545;14434047;AA284481;1,44489E+12;23:00:00;2015;OCTUBRE;JUEVES;1,44497E+12;KR 72HBIS-CL 38 S 02;CHOQUE;KENNEDY;2;PASAJERO;S;1,44497E+12;MASCULINO;21;MOTOCICLISTA
1728584;14435633;AA4377;1,42657E+12;22:30:00;2015;MARZO;MARTES;1,42665E+12;AV AVENIDA BOYACA-KR 70 02;ATROPELLO;ENGATIVA;NA;PEATON;S;1,42743E+12;MASCULINO;83;PEATON
1728629;14454953;A001715132;1,75247E+12;18:20:00;2025;JULIO;LUNES;1,75254E+12;KR 70 C 57 R SUR 02;ATROPELLO;CIUDAD BOLIVAR;NA;PEATON;N;NA;NA;125;PEATON
1728770;14455098;A001714996;1,75273E+12;3:15:00;2025;JULIO;JUEVES;1,75274E+12;DG 47 A SUR 56 A 02;CHOQUE;TUNJUELITO;1;MOTOCICLISTA;N;NA;MASCULINO;26;MOTOCICLISTA
1728777;14455102;A001715276;1,75264E+12;18:40:00;2025;JULIO;MIERCOLES;1,75271E+12;TV 73 G 70 SUR 02;ATROPELLO;CIUDAD BOLIVAR;NA;PEATON;N;NA;MASCULINO;68;PEATON
1728780;14455106;A001715189;1,75264E+12;6:50:00;2025;JULIO;MIERCOLES;1,75267E+12;TV 17 65 A 02;VOLCAMIENTO;CIUDAD BOLIVAR;2;PASAJERO;N;NA;MASCULINO;51;MOTOCICLISTA
1728810;14455134;A001714791;1,75256E+12;10:40:00;2025;JULIO;MARTES;1,75259E+12;CL 189 8 D 20;ATROPELLO;USAQUEN;NA;PEATON;S;1,75385E+12;MASCULINO;81;PEATON
1728847;14455183;A001715338;1,75247E+12;19:15:00;2025;JULIO;LUNES;1,75254E+12;KR 10 32 36 SUR;ATROPELLO;RAFAEL URIBE URIBE;NA;PEATON;N;NA;FEMENINO;59;PEATON
1728926;14456202;A001715741;1,75377E+12;16:00:00;2025;JULIO;MARTES;1,75382E+12;KR 45 222 02;CHOQUE;USAQUEN;1;MOTOCICLISTA;N;NA;MASCULINO;18;MOTOCICLISTA
1729010;14456286;A001715265;1,75394E+12;23:50:00;2025;JULIO;JUEVES;1,75402E+12;CL 80 109 A 02;ATROPELLO;ENGATIVA;NA;PEATON;N;NA;MASCULINO;43;PEATON
1729039;14456321;A001715484;1,75385E+12;7:40:00;2025;JULIO;MIERCOLES;1,75388E+12;KR 22 A 82 D SUR 02;CHOQUE;CIUDAD BOLIVAR;1;MOTOCICLISTA;N;NA;MASCULINO;20;MOTOCICLISTA
1729163;14456446;A001715463;1,75385E+12;18:32:00;2025;JULIO;MIERCOLES;1,75392E+12;CL 72 57 02;CHOQUE;BARRIOS UNIDOS;1;MOTOCICLISTA;N;NA;MASCULINO;23;MOTOCICLISTA
1729187;14456468;A001715842;1,7542E+12;2:30:00;2025;AGOSTO;DOMINGO;1,75421E+12;KR 7 40 A 02;CHOQUE;CHAPINERO;1;MOTOCICLISTA;N;NA;MASCULINO;23;MOTOCICLISTA
1729202;14456485;A001715848;1,75428E+12;2:45:00;2025;AGOSTO;LUNES;1,75429E+12;CL 46 SUR 27 49;CHOQUE;RAFAEL URIBE URIBE;2;MOTOCICLISTA;N;NA;NA;NA;MOTOCICLISTA
1729233;14457403;A001713098;1,75463E+12;20:53:00;2025;AGOSTO;VIERNES;1,7547E+12;CL 6 19 A 60;CHOQUE;LOS MARTIRES;1;MOTOCICLISTA;N;NA;MASCULINO;27;MOTOCICLISTA
1729235;14457406;A001716204;1,75523E+12;21:32:00;2025;AGOSTO;VIERNES;1,75531E+12;KR 45 134 02;CHOQUE;USAQUEN;1;CICLISTA;N;NA;MASCULINO;18;CICLISTA
1729487;14421297;AA4659;1,42743E+12;11:25:00;2015;MARZO;VIERNES;1,42747E+12;KR 69B-CL 22 S 02;CHOQUE;KENNEDY;2;CONDUCTOR;N;NA;MASCULINO;49;CONDUCTOR
1729586;14455895;A001715483;1,75333E+12;16:10:00;2025;JULIO;JUEVES;1,75339E+12;KR 26 5 02;CHOQUE;LOS MARTIRES;2;MOTOCICLISTA;S;1,75352E+12;MASCULINO;41;MOTOCICLISTA
1729662;14455968;A001715177;1,75351E+12;17:36:00;2025;JULIO;SABADO;1,75357E+12;CL 63 93 02;ATROPELLO;FONTIBON;NA;PEATON;N;NA;MASCULINO;59;PEATON
1729721;14456029;A001715185;1,75368E+12;17:30:00;2025;JULIO;LUNES;1,75374E+12;DG 69 A SUR 18 U 02;VOLCAMIENTO;CIUDAD BOLIVAR;2;MOTOCICLISTA;N;NA;MASCULINO;37;MOTOCICLISTA
1729722;14456030;A001715185;1,75368E+12;17:30:00;2025;JULIO;LUNES;1,75374E+12;DG 69 A SUR 18 U 02;VOLCAMIENTO;CIUDAD BOLIVAR;2;PASAJERO;N;NA;MASCULINO;36;MOTOCICLISTA
1729779;14456116;A001715341;1,75351E+12;7:00:00;2025;JULIO;SABADO;1,75353E+12;AVENIDA CIUDAD DE CALI 73 F SUR 02;ATROPELLO;BOSA;NA;PEATON;S;1,75359E+12;MASCULINO;84;PEATON
1729797;14456990;A001714408;1,7504E+12;15:50:00;2025;JUNIO;VIERNES;1,75045E+12;KR 10 2 A 02;ATROPELLO;SANTA FE;NA;PEATON;N;NA;NA;125;PEATON
1730291;14457494;A001716185;1,75506E+12;21:33:00;2025;AGOSTO;MIERCOLES;1,75514E+12;DG 46 SUR 13 K 02;CHOQUE;RAFAEL URIBE URIBE;2;MOTOCICLISTA;S;1,75568E+12;MASCULINO;21;MOTOCICLISTA
1730345;14457595;A001716224;1,75506E+12;7:30:00;2025;AGOSTO;MIERCOLES;1,75509E+12;CL 170 12 80;CHOQUE;USAQUEN;5;MOTOCICLISTA;N;NA;MASCULINO;18;MOTOCICLISTA
1730460;14457650;A001716043;1,75523E+12;18:30:00;2025;AGOSTO;VIERNES;1,7553E+12;KR 17 33 02;CHOQUE;TEUSAQUILLO;1;MOTOCICLISTA;S;1,75577E+12;MASCULINO;21;MOTOCICLISTA
1730508;14457708;A001715845;1,75549E+12;22:40:00;2025;AGOSTO;LUNES;1,75557E+12;AVENIDA BOYACA 14 F 02;ATROPELLO;USME;NA;PEATON;N;NA;MASCULINO;68;PEATON
1730852;12741834;A001236865;1,61665E+12;23:40:00;2021;MARZO;JUEVES;1,61673E+12;CL 17 A 99 02;ATROPELLO;FONTIBON;NA;PEATON;N;NA;MASCULINO;32;PEATON
1730915;12741936;A001238023;1,61535E+12;16:58:00;2021;MARZO;MIERCOLES;1,61541E+12;KR 68 39 37 SUR;VOLCAMIENTO;PUENTE ARANDA;1;MOTOCICLISTA;N;NA;MASCULINO;25;MOTOCICLISTA
1731003;12741137;A001232364;1,6163E+12;20:30:00;2021;MARZO;DOMINGO;1,61638E+12;AVENIDA PRIMERO DE MAYO 42 SUR 02;ATROPELLO;KENNEDY;NA;PEATON;N;NA;MASCULINO;71;PEATON
